,30-39,40-49,50-59,60-69
ENSG00000275390.1,0.0,0.11293783908244472,0.41390064134851084,0.08351381753466976
ENSG00000281100.1,0.18818673028111277,0.27239440723678177,0.42824682253169427,0.20001010245725945
ENSG00000253840.1,0.0,0.0,0.0,0.0
ENSG00000252108.1,0.0,0.0,0.0,0.0
ENSG00000260202.2,0.0,0.0,0.0,0.0
ENSG00000196262.15,0.20115233764881466,0.43109427450824833,0.5142248909560005,0.5311131165179965
ENSG00000276119.1,0.3895236966889504,0.1454089981554852,0.038109778151585144,0.019994197383583052
ENSG00000277493.1,0.3162706621372858,0.12303003109656747,0.42370903156016926,0.2643239298072483
ENSG00000205549.10,0.5651247308964201,0.40060114331370744,0.23460977206649355,0.20308303926138005
ENSG00000266554.2,0.34321316832527593,0.23852423852423854,0.06934400768481486,0.1788200756810622
ENSG00000281649.3,0.6171996833798024,0.23560019442775454,0.1708154151505127,0.1688370311737
ENSG00000189266.13,0.23141056929957107,0.21540580970946527,0.5707280376224876,0.6664748739732579
ENSG00000206849.1,0.0,0.0,0.0,0.0
ENSG00000207021.1,0.0,0.10739915180477576,0.2733565895001188,0.19032524677617801
ENSG00000253502.1,0.20050339447765012,0.2212954065476971,0.052504325070419015,0.32819258898403
ENSG00000243503.2,0.0,0.0,0.16666666666666666,0.09209918960464375
ENSG00000253134.1,0.0,0.0,0.0,0.0
ENSG00000088356.6,0.519860203587196,0.3183867980574596,0.6363390718065354,0.520006145955855
ENSG00000129968.17,0.30672044424425204,0.5955491084596141,0.49892193334049767,0.4651139305723548
ENSG00000162601.11,0.7410464523085926,0.3206180193827889,0.26977904145722875,0.4248586218318356
ENSG00000236690.2,0.0,0.0,0.0,0.0
ENSG00000272088.1,0.1416986599842512,0.4343486867070757,0.2981923633118981,0.13165891191951928
ENSG00000138772.13,0.29924018167607785,0.3143560665085584,0.11707306055392719,0.21179792080905013
ENSG00000214182.5,0.04316428743873706,0.05183371199172483,0.05394238300226958,0.22396574514137835
ENSG00000268235.7,0.3333333333333333,0.10267329716696806,0.03976324425691514,0.0
ENSG00000228541.2,0.20157063269630773,0.15535986320155243,0.06194760732921236,0.02569498696327256
ENSG00000188816.4,0.32183958342449576,0.22195272893211898,0.0,0.16666666666666666
ENSG00000251090.2,0.0,0.0,0.0,0.0
ENSG00000225740.1,0.0,0.0,0.0,0.0
ENSG00000288734.1,0.5557582082647627,0.20771693646653114,0.26901593787317213,0.29647494957968623
