,30-39,40-49,50-59,60-69
ENSG00000115590.14,0.07572231048381249,0.28719026472913445,0.33712554383071963,0.08484371750788006
ENSG00000270934.1,0.0,0.1,0.0,0.0
ENSG00000250730.2,0.5,0.0,0.0,0.0
ENSG00000273423.1,0.0,0.16067697950721632,0.0,0.14351676501076469
ENSG00000288998.1,0.6231644713909985,0.2621881106545689,0.41958781806850953,0.12230321739038587
ENSG00000266160.2,0.5,0.0,0.0,0.0
ENSG00000199609.1,0.0,0.0,0.25,0.0
ENSG00000267642.1,0.5,0.08304081201099597,0.2287745823641362,0.11766758299851977
ENSG00000172936.16,0.306170277203734,0.4826104539300221,0.7060433442599586,0.30618141167248625
ENSG00000160221.18,0.26727676892791574,0.21727198328644878,0.33789700213745244,0.35397369103657395
ENSG00000125505.17,0.43585310622464846,0.5518115831528865,0.5749470096678764,0.4434280551404434
ENSG00000260341.1,0.0,0.0,0.0,0.0
ENSG00000111145.8,0.1156847246139514,0.4029699630183779,0.3075448860909578,0.30173086695085116
ENSG00000250742.5,0.21302014945597939,0.2427687802131544,0.19470738015054845,0.2666935228039068
ENSG00000136044.12,0.11143491800898933,0.42561277564290434,0.11146025346410991,0.21926775056765113
ENSG00000272461.1,0.21685903363663003,0.026758226494506793,0.25,0.0
ENSG00000163982.6,0.0,0.34606350456250873,0.2272436194358238,0.17022094585205427
ENSG00000107742.14,0.1429105122632011,0.25740375863405224,0.7421112761479367,0.3098214570994829
ENSG00000286405.1,0.0,0.0,0.0,0.0
ENSG00000244471.6,0.42654208175063907,0.07811653407869276,0.11481745263862012,0.45975223368929025
ENSG00000070950.10,0.45739547339658504,0.4709239774719274,0.3524947624951901,0.4391628348990785
ENSG00000026559.14,0.5640857927212559,0.0727070899887982,0.20217346217993734,0.18248690843796297
ENSG00000159339.13,0.07609539992924595,0.05608718509075043,0.2650730602081479,0.07318980166009333
ENSG00000230799.1,0.3595196028941612,0.14008757438086059,0.22369250302112492,0.4689785920792988
ENSG00000286316.1,0.0,0.23658296072143686,0.12469513572106049,0.39734165876277794
