,30-39,40-49,50-59,60-69
ENSG00000273423.1,0.0,0.12229538210135571,0.12356005890897352,0.16666666666666666
ENSG00000288998.1,1.0,0.27914456294363715,0.3525598259752504,0.3586384222524362
ENSG00000266160.2,0.0,0.17039377661264057,0.25,0.1423267807768445
ENSG00000199609.1,0.0,0.0,0.0,0.16666666666666666
ENSG00000267642.1,0.9271829036722345,0.2828783270573847,0.05922323066525055,0.05309613465932863
ENSG00000172936.16,0.3250735450352986,0.7076734480725664,0.604515500570105,0.3370851526315107
ENSG00000160221.18,0.46025531599405334,0.2277494742776376,0.5970518624032398,0.25648519373626816
ENSG00000125505.17,0.04628660936714268,0.31735523874480515,0.24214636232797135,0.29285759700362407
ENSG00000260341.1,0.0,0.0,0.0,0.0
ENSG00000111145.8,0.0651051480386482,0.4813375828965925,0.3180407655041395,0.10532836827907903
ENSG00000250742.5,0.0,0.25991570113429857,0.5179842221319202,0.4754065137079125
ENSG00000136044.12,0.23975582279821683,0.7147317517018265,0.25562830375797957,0.371801833896597
ENSG00000272461.1,0.0,0.0,0.25,0.16447467276612796
ENSG00000163982.6,0.0,0.17860187824493534,0.25,0.0369243951270827
ENSG00000107742.14,0.29059385990090253,0.4761413747814666,0.47693838736145056,0.3204579125750551
ENSG00000286405.1,0.0,0.125,0.0,0.0
ENSG00000244471.6,0.9248629909685595,0.24643544498171022,0.29346111155900617,0.6541383633412642
ENSG00000070950.10,0.32417897764749626,0.34724247164177063,0.16649848464860817,0.34098090377418727
ENSG00000026559.14,0.03738699089146888,0.16178978666729074,0.08986256190351828,0.03594620428278657
ENSG00000159339.13,0.12023367298638207,0.4530206947466432,0.19246903287511666,0.48413935189964813
ENSG00000230799.1,0.39856915979224977,0.4555612760840727,0.23995418359766085,0.3421374503250359
ENSG00000286316.1,0.0,0.2717805654796398,0.07118633818927594,0.25585744927799137
ENSG00000170412.18,0.17274645591843035,0.3592248578459685,0.1583027866574407,0.19451640307252224
ENSG00000244019.1,0.0,0.125,0.06121357419993947,0.06501495097364776
ENSG00000207784.3,0.0,0.125,0.24037293399839071,0.0
ENSG00000261537.1,0.0,0.30915415311169303,0.03873036181861462,0.20354258686203464
ENSG00000162456.10,0.061888791176670684,0.17143958655132704,0.01908936972259529,0.036965876037632364
ENSG00000216721.3,0.0,0.10281816585527087,0.21238285257844833,0.16666666666666666
ENSG00000266807.1,0.0,0.0,0.0,0.0
ENSG00000200508.1,0.0,0.0,0.0,0.0
ENSG00000253532.1,0.0,0.24715880624610104,0.19714620026698818,0.15812153672272555
ENSG00000288759.1,0.4830254195467922,0.44587900410991965,0.5160092356125797,0.4482141720787212
ENSG00000054523.19,0.19936676573294235,0.2964410193623555,0.4334141332359127,0.2714470807263983
ENSG00000211643.2,0.816376437938448,0.4167906884116937,0.2765135292555698,0.3590220733723351
ENSG00000265251.1,0.0,0.0,0.0,0.0
ENSG00000207869.1,0.0,0.0,0.0,0.0
ENSG00000228340.7,0.058772267628112634,0.40311174920698545,0.1178757231043988,0.3530124059688838
ENSG00000289455.1,0.0,0.40603390670589035,0.10846654278822808,0.1666559644257512
ENSG00000189120.5,0.8148983707425248,0.3965893956307188,0.534897007276015,0.36532158372018725
ENSG00000112561.19,0.07095033975955102,0.5200151420693411,0.48115018509055874,0.5770862927208541
ENSG00000176956.13,0.004167786984871457,0.09063301440817971,0.4273197579088232,0.03343427918679276
ENSG00000172232.10,0.5033646803241886,0.3288777302949354,0.30555520910340206,0.2607930554358721
ENSG00000267686.2,0.082518385059811,0.125,0.0,0.0
ENSG00000123104.12,0.732579180018548,0.5485658449018934,0.31107166188228097,0.42877897390492475
ENSG00000160818.17,0.1902926425221911,0.17805042490885492,0.4345243336137797,0.3862026366306434
ENSG00000153822.15,0.9292333446262381,0.3788698225060167,0.04740382372283695,0.1631795427272326
ENSG00000186132.15,0.34341628393158385,0.4571727261903801,0.7275736748218163,0.42947164397161974
ENSG00000261239.6,0.011156986916096429,0.06686071999330462,0.2596251180659894,0.04617791664507936
ENSG00000255457.1,0.0,0.0,0.0,0.0
ENSG00000075336.12,0.2837748553457764,0.48266555727876026,0.579613341608823,0.34351187753507456
ENSG00000288932.1,0.19198552569858607,0.44630426384854016,0.3989055583367167,0.3744226900704663
ENSG00000156675.16,0.44272811301954473,0.47052840164472587,0.2714415553318418,0.16692306503979218
ENSG00000227430.1,1.0,0.0880798115451617,0.06387307745450506,0.0
ENSG00000284219.1,0.0,0.0,0.0,0.0
ENSG00000213194.3,0.9223242624833622,0.1691975792271155,0.25,0.07858831280409902
ENSG00000174177.13,0.08432544296144723,0.13591490140910575,0.4360496209831187,0.5041903067788991
ENSG00000008513.16,0.7050437974156689,0.37945896475395885,0.500752029059538,0.20815754456994032
ENSG00000270280.1,0.0,0.0,0.0,0.0
ENSG00000243314.1,0.0,0.1653507978632172,0.15294041519448404,0.2384296579962516
ENSG00000224459.2,0.053210755129731675,0.2053442493008058,0.32695272478054993,0.1690243125744192
ENSG00000207474.1,0.0,0.0,0.0,0.0
ENSG00000273328.5,1.0,0.4738631099923074,0.21595120061540324,0.4261720555811361
ENSG00000169213.7,0.03278812917264461,0.22638147442100998,0.037204609739896644,0.037016759259151176
ENSG00000174669.12,0.2542176967277975,0.35330705852232525,0.23838968795937154,0.3479456092307158
ENSG00000130202.10,0.0,0.6227687423463941,0.5123492702654413,0.2865757022433146
ENSG00000101888.12,0.18353025809472753,0.4205873470468073,0.3580397559535524,0.3402167642807213
ENSG00000235718.9,0.0,0.23831434921516878,0.4366023058758161,0.31315306138198207
ENSG00000212789.4,0.5379844001242329,0.3186460999327727,0.2810250490444683,0.2060744047502041
ENSG00000224511.2,0.27114398881640267,0.3813030952039573,0.31757372840346976,0.40492486020503266
ENSG00000255418.6,0.11930383102610576,0.5326044518567077,0.35235088979292795,0.47319534955462156
ENSG00000166959.8,0.13482614900587073,0.23089374939184587,0.021731128977328013,0.03611439514341626
ENSG00000225912.1,0.0610093000852199,0.141452814109452,0.32926303308755417,0.23042795212864498
ENSG00000207156.1,0.0,0.0,0.0,0.0
