,30-39,50-59,60-69
ENSG00000189108.13,0.6328599792382661,0.49114728736860136,0.027405992683000566
ENSG00000251147.1,0.0,0.0,0.0
ENSG00000160202.7,0.0,0.4513628480743431,0.01979223096005924
ENSG00000261111.1,0.0,0.0,0.0
ENSG00000265813.2,0.0,0.0,0.0
ENSG00000073146.16,0.5087255200686962,0.09135288650052785,0.430764460202703
ENSG00000103202.13,0.7398951920103739,0.5535959145282264,0.01804190053116313
ENSG00000229720.1,0.0,0.25,0.0
ENSG00000255091.1,0.4657694445734938,0.5062357522872435,0.0
ENSG00000240163.1,0.9307490418440834,0.23943582588573592,0.0
ENSG00000289592.1,0.5,0.4190940214832884,0.18124021055334447
ENSG00000178928.8,0.0,0.0,0.0
ENSG00000277586.4,0.8159450737593512,0.5716235012328973,0.04035580259959155
ENSG00000213790.2,0.546610503927653,0.49710358951351935,0.09101728499682217
ENSG00000196199.14,0.7046169463235353,0.6140805427830874,0.1536868966513397
ENSG00000175390.15,0.5043732012798043,0.5390191649114908,0.19476287709482235
ENSG00000135148.12,0.8604658089964297,0.692754406878012,0.24272757007498835
ENSG00000236719.5,0.5561667513980681,0.13975879794385132,0.0
ENSG00000073150.14,0.20826703077430242,0.16333999965946963,0.7632237064923753
ENSG00000204618.10,0.31613417291201984,0.7022984078942534,0.07653920113008345
ENSG00000260957.1,0.0,0.25,0.0
ENSG00000142611.17,0.8373042415382979,0.332608068747112,0.043939980125720056
ENSG00000232235.1,0.0,0.0,0.0
ENSG00000183323.13,0.6419642536324113,0.4182497101824763,0.13824626830389142
ENSG00000279296.1,0.5829123411273891,0.29525880469583776,0.06019671097312506
ENSG00000272909.1,0.5349345916478997,0.5554536944528154,0.10828926643189826
ENSG00000051180.17,0.47793952222155656,0.5830204942856952,0.1668117707355711
ENSG00000153936.18,0.8382726611527092,0.7153351500797255,0.11123220163553799
ENSG00000232489.1,0.5226919014813068,0.48067558425528933,0.012156504310057886
ENSG00000212363.1,0.0,0.0,0.0
ENSG00000100554.12,0.19775105914028157,0.3264494714197099,0.6763320091330227
ENSG00000233329.1,0.0,0.0,0.0
ENSG00000237853.6,0.6076874144237445,0.4091378955901804,0.333725093188421
ENSG00000167264.18,0.8443660290765722,0.6424519112302101,0.5
ENSG00000227963.2,0.7760524005577123,0.46322466234455173,0.026740152009501764
ENSG00000244038.11,0.949091550623275,0.6777690305523197,0.29849171786109585
ENSG00000270177.1,0.7655107772407117,0.5153094629680942,0.20988167441478606
ENSG00000288001.1,0.0,0.0,0.5
ENSG00000289286.1,0.6116736057738801,0.4696278331153198,0.021351751658005506
ENSG00000279617.1,0.0,0.25,0.0
ENSG00000283679.1,0.0,0.0,0.0
ENSG00000205542.11,0.42593850477232886,0.5246856492057654,0.007027056285219016
ENSG00000264926.1,0.0,0.0,0.0
ENSG00000287134.1,0.4208210833820351,0.3964023955580735,0.015850901870066658
ENSG00000163082.10,0.8644956441133663,0.7065417993146348,0.3326643261902665
ENSG00000287376.1,0.2969834025912531,0.49105429875335743,0.0
ENSG00000263788.1,0.0,0.0,0.0
ENSG00000227549.2,0.0,0.25,0.3608576642335767
ENSG00000213211.2,0.0,0.25,0.0
ENSG00000099974.8,0.974181051016494,0.5152967011891062,0.47354430379746837
ENSG00000260212.1,0.0,0.0,0.0
ENSG00000138185.20,0.6697160213935316,0.46225558651165044,0.03050008187477081
ENSG00000223419.1,0.0,0.0,0.0
ENSG00000079332.15,0.7124693312227937,0.8534388603086663,0.2188840522358528
ENSG00000223923.2,0.6133300194645058,0.43309894689829387,0.06242115694103424
ENSG00000228844.1,0.0,0.42189777453873223,0.0
ENSG00000107968.10,0.7881524788296672,0.7645581102692499,0.2094360695278295
ENSG00000235726.7,0.6263187485530972,0.46303163342924236,0.08207659490028771
ENSG00000234949.2,0.6135319339716885,0.2290460786787447,0.1329832303080967
ENSG00000181656.7,0.12907358963994536,0.46335199322752607,0.8028660987347371
ENSG00000288847.1,0.0776291670768697,0.7040127233262544,0.0
ENSG00000200785.1,0.0,0.0,0.0
ENSG00000222509.1,0.0,0.0,0.0
ENSG00000236529.2,0.7398442732222196,0.5497045923659865,0.03367478012122647
ENSG00000267694.1,0.0,0.0,0.0
ENSG00000218261.1,0.0,0.0,0.0
ENSG00000230468.1,0.0,0.0,0.0
ENSG00000275791.1,0.13516266411081773,0.2813779431444175,0.0
ENSG00000234719.9,0.46117504628413303,0.5131693557051303,0.6662812991620537
ENSG00000140553.18,0.8525807270089972,0.3518066324021744,0.1738204459772902
ENSG00000260934.1,0.0,0.0,0.0
ENSG00000197405.8,0.5371023462028979,0.6036893255084479,0.5
ENSG00000276404.1,0.0,0.0,0.0
ENSG00000169762.17,0.8108244059579152,0.553004851084603,0.03790286879426369
ENSG00000229679.1,0.0,0.0,0.5
ENSG00000234929.2,0.9560153860907183,0.07262842164707888,0.0
ENSG00000252578.1,0.0,0.0,0.0
ENSG00000235011.2,0.0,0.0,0.0
ENSG00000120333.4,0.8709586120708668,0.7068569433213261,0.28003749172976544
ENSG00000126012.13,0.8701714829772542,0.5062787577801494,0.17692181603855842
ENSG00000149639.15,0.9637401728569539,0.5747688573277749,0.05824933136456746
ENSG00000267319.1,0.5,0.18986870472771228,0.3386809132485995
ENSG00000257226.2,0.0,0.5853778180271408,0.08441617841444952
ENSG00000281358.1,0.8298332271833834,0.12467376499661531,0.15960157808768455
ENSG00000228737.2,0.7858268854354138,0.688845683958856,0.17460601044800303
ENSG00000252552.1,0.0,0.25,0.0
ENSG00000111728.11,0.8384790128820451,0.4494319276343024,0.0061541172950574435
ENSG00000131982.5,0.0,0.0,0.0
ENSG00000253586.1,0.5,0.0,0.0
ENSG00000153283.13,0.13007233087864034,0.5837050700683059,0.012057131153007071
ENSG00000115263.15,0.0,0.2227564524191639,0.5
ENSG00000252068.1,0.0,0.0,0.0
ENSG00000243505.3,0.0,0.0,0.0
ENSG00000149742.10,0.5294378221649485,0.3571744983431517,0.4428502393225331
ENSG00000211460.12,0.7537152407256293,0.8227649708116253,0.2920053668947335
ENSG00000232633.4,0.19793149807599678,0.3813310820466948,0.1265316600416029
ENSG00000255014.1,0.0,0.0,0.0
ENSG00000283639.1,0.0,0.0,0.0
ENSG00000134365.14,0.31051187516076484,0.25,0.12028423218725885
ENSG00000199843.1,0.0,0.0,0.0
ENSG00000131236.18,0.573857593208321,0.5013438670793288,0.20111054684131338
ENSG00000230479.1,0.4043695660612921,0.3921286075467492,0.03904515452014791
ENSG00000259832.1,0.0,0.0,0.0
ENSG00000224887.1,0.3448458626284478,0.3509653866955111,0.5
ENSG00000288879.1,0.4221615403800052,0.5147693552738063,0.024910164858935924
ENSG00000213551.7,0.5084469886828289,0.4565871738728995,0.09813402977462385
ENSG00000269889.1,0.9886057919171598,0.40043090504943335,0.026693438459457552
ENSG00000187942.12,0.7478287542835085,0.48133084304711016,0.058503083562136994
ENSG00000145247.12,0.03321898502769963,0.15675497769935112,0.5301654237718764
ENSG00000223443.3,0.7901920504490731,0.2021044334034015,0.36247850181540225
ENSG00000266270.1,0.0,0.0,0.0
ENSG00000226102.3,0.5957223034387518,0.3009622747652403,0.03469701844399164
ENSG00000211598.2,0.0004271264723387462,0.2926174369186971,0.017512271128874816
ENSG00000157060.16,0.0,0.3276202402682854,0.3484526892218873
ENSG00000120925.16,0.8835186715185681,0.7430053946017532,0.07174425456688277
ENSG00000106554.13,0.3338455184214538,0.33341405370322114,0.5
ENSG00000221275.1,0.0,0.0,0.0
ENSG00000201440.1,0.11436809102550892,0.1854201318868952,0.6526704888352444
ENSG00000285169.2,0.0,0.0,0.0
ENSG00000283296.1,0.0,0.0,0.0
ENSG00000278040.1,0.3589646190579553,0.4218975077451309,0.0
ENSG00000230054.3,0.5,0.2497928885740528,0.0
ENSG00000255166.1,0.0,0.0,0.0
ENSG00000265099.1,0.0,0.0,0.0
ENSG00000200248.1,0.0,0.0,0.0
ENSG00000276529.1,0.25769881209261347,0.5406933877386455,0.08243394085102251
ENSG00000254617.1,0.0,0.0,0.0
ENSG00000276984.1,0.5,0.20127972447696352,0.7436359132655005
ENSG00000178150.10,0.5410681031290627,0.6878924166786042,0.18992088825702802
ENSG00000067248.11,0.8199461107565769,0.627288520173013,0.12040700560164506
ENSG00000224250.1,0.0,0.0,0.0
ENSG00000169122.12,0.8945683337477875,0.5495565339925594,0.08860543471370969
ENSG00000250571.7,0.9072766839862989,0.5327755088025568,0.19948339689062755
ENSG00000237019.1,0.5,0.0,0.0
ENSG00000283982.1,0.5,0.12729822771898508,0.25840877215351266
ENSG00000244427.1,0.0,0.18509449402859116,0.5
ENSG00000130726.12,0.926476137289824,0.5586264131222265,0.10191082802547774
ENSG00000261787.2,0.011524326877657061,0.11605172413793104,0.5835470004723665
ENSG00000229289.1,0.0,0.0,0.0
ENSG00000286788.1,0.8869135871541667,0.3711780009511288,0.0
ENSG00000228446.2,0.48990150124677334,0.4870329627137978,0.012869461730272822
ENSG00000119421.7,0.8545473632227722,0.25341582672543417,0.3363833414407314
ENSG00000283230.1,0.0,0.0,0.0
ENSG00000105427.10,0.5807205870623737,0.404724815735636,0.11233826254472967
ENSG00000279235.1,0.6934620317926989,0.0,0.060412973611771656
ENSG00000172183.16,0.48410272994313747,0.8063896299889508,0.5
ENSG00000237296.10,0.735969211682786,0.3067355996470352,0.04792196332311133
ENSG00000168734.14,0.5543599187986457,0.44994697755438545,0.21357574065209303
ENSG00000108344.15,0.974243033744372,0.43899788033976445,0.15526124425603016
ENSG00000149809.17,0.9008825467093119,0.4622226957355534,0.18513586087985057
ENSG00000227109.1,0.0,0.0,0.0
ENSG00000286860.1,0.0,0.0,0.0
ENSG00000222529.1,0.0,0.0,0.0
ENSG00000199237.1,0.9307490191843932,0.23943523617559898,0.0
ENSG00000248739.1,0.0,0.0,0.0
ENSG00000259907.1,0.0,0.08558360390509857,0.5779767511441585
ENSG00000169550.14,0.9095380608643167,0.6249199457502742,0.05021476430253273
ENSG00000276596.1,0.0,0.0,0.0
ENSG00000175899.15,0.7591428677367518,0.4778008978056364,0.1449626794150123
ENSG00000278899.1,0.8203783062581784,0.7768044478259155,0.15173039198526375
ENSG00000188801.9,0.0,0.25,0.08441610522938722
ENSG00000251794.1,0.0,0.0,0.0
ENSG00000208037.1,0.0,0.0,0.0
ENSG00000158669.11,0.5803700153611211,0.3983148838813856,0.5
ENSG00000183044.12,0.05444418429790665,0.051108575922234126,0.5942790665401191
ENSG00000259257.1,0.6450967591974401,0.311547059143534,0.0
ENSG00000270987.1,0.5135868194883692,0.46563762958266997,0.11979598158647371
ENSG00000259849.2,0.0,0.0,0.0
ENSG00000258459.1,0.0,0.0,0.0
ENSG00000233238.1,0.0,0.25,0.0
ENSG00000273253.2,0.834963598123281,0.38050841287817494,0.027165507199482245
ENSG00000255209.1,0.0,0.0,0.0
ENSG00000014164.7,0.23082936177723978,0.1364728589320086,0.5227187718015315
ENSG00000270477.1,0.0,0.0,0.0
ENSG00000274551.1,0.0,0.0,0.0
ENSG00000236136.1,0.2887023459568559,0.0807753726711331,0.8648881449808428
ENSG00000141959.17,0.9844129284396543,0.29896713273133313,0.14371844353820754
ENSG00000205361.9,0.029025756660479886,0.31335024036767667,0.2624013233733707
ENSG00000225413.2,0.0,0.0,0.0
ENSG00000167842.16,0.7680552284867941,0.6873628893323254,0.0882221161830869
ENSG00000222747.1,0.0,0.0,0.0
ENSG00000267075.1,0.0,0.0,0.0
ENSG00000252516.1,0.0,0.16224205452628407,0.5
ENSG00000111886.11,0.6417157931017848,0.419514307677106,0.09945195205125072
ENSG00000252643.1,0.0,0.4245177720231881,0.0
ENSG00000157191.20,0.7765259615047506,0.6991848683518563,0.13829891666374505
ENSG00000252491.1,0.0,0.0,0.0
ENSG00000157881.16,0.9376412678369861,0.5456916555292265,0.17698143942189168
ENSG00000233477.1,0.0,0.0,0.0
ENSG00000233546.1,0.0,0.0,0.0
ENSG00000270392.2,0.8109049236390284,0.40629338100967477,0.09625328402851227
ENSG00000259504.2,0.9049111150220086,0.22721317745238673,0.20212643582102463
ENSG00000147378.11,0.0,0.6748950770163371,0.4907842532241461
ENSG00000274046.1,0.0,0.0,0.0
ENSG00000269188.1,0.0,0.0,0.0
ENSG00000239106.1,0.0,0.0,0.0
ENSG00000254471.1,0.0,0.5450684523237257,0.6559549676005153
ENSG00000282527.2,0.0,0.3408970976253298,0.17422643319740946
ENSG00000234132.2,0.5,0.0,0.0
ENSG00000265499.1,0.0,0.0,0.0
ENSG00000175066.16,0.8384953383520445,0.703560339709281,0.06186295047005807
ENSG00000240159.1,0.0,0.0,0.0
ENSG00000225678.2,0.5,0.0,0.0
ENSG00000103061.13,0.8184340137669118,0.39792012817469735,0.16966154543296724
ENSG00000271179.1,0.0,0.0,0.0
ENSG00000206775.1,0.0,0.0,0.0
ENSG00000254775.2,0.5,0.0,0.0
ENSG00000281778.1,0.0,0.0,0.0
ENSG00000161328.11,0.9473733255678508,0.5818827207798178,0.07874383103945069
ENSG00000091409.16,0.6118287501161117,0.632397512326204,0.5
ENSG00000272941.1,0.8449752520841131,0.6678752443596736,0.4411320463228696
ENSG00000273032.3,0.09891288691446376,0.39590835348611547,0.44519769942409787
ENSG00000089250.20,0.1932966417580665,0.0821875678141622,0.5908494460722977
ENSG00000179152.20,0.8410298516216058,0.7702662600433992,0.4463315934549294
ENSG00000238489.1,0.0,0.0,0.0
ENSG00000230962.2,0.0,0.0,0.0
ENSG00000286943.1,0.9666961925392862,0.504662946100749,0.1271777243354384
ENSG00000285632.1,0.5535165333556279,0.6931564862707263,0.356558999290471
ENSG00000230469.1,0.0,0.0,0.5
ENSG00000116962.15,0.5314406410396151,0.44526841098829345,0.34171261699521827
ENSG00000261332.1,0.337502625876063,0.31909809184525345,0.7339309990519635
ENSG00000221844.2,0.0,0.0,0.0
ENSG00000258675.2,0.049362191606487,0.39075575530953416,0.0854437737419083
ENSG00000134248.14,0.018065448937298192,0.08457708805243627,0.5135765579064051
ENSG00000249129.1,0.9106409599241585,0.42065394925159805,0.1260460817978552
ENSG00000135094.11,0.0029095541997209208,0.39728846068099866,0.5439528711426753
ENSG00000110429.14,0.7567376848706164,0.5943487862463233,0.1944125688465807
ENSG00000261520.5,0.04786283052884616,0.4744685246394231,0.0
ENSG00000143450.19,0.5491996368582162,0.5041157193818491,0.08653219845900988
ENSG00000286649.1,0.5,0.0670916845098108,0.0906226964793429
ENSG00000248694.1,0.0,0.0,0.0
ENSG00000244538.1,0.5,0.18211039255843983,0.3873798161805507
ENSG00000130332.15,0.9366002262044821,0.6425720529477627,0.18160724536366069
ENSG00000237320.2,0.449757060862647,0.25,0.0
ENSG00000275212.3,0.07989801684471114,0.3418319296074052,0.25577186987057016
ENSG00000257408.2,0.5,0.0,0.0
ENSG00000239607.3,0.7201457974048664,0.4406542056074766,0.18124063349574882
ENSG00000237186.1,0.0,0.25,0.0
ENSG00000116783.15,0.23152759830870043,0.40972717089619,0.06289520365173909
ENSG00000224949.2,0.5,0.0,0.0
ENSG00000235979.9,0.49144575665578727,0.4827348347346231,0.20813426336651394
ENSG00000139289.14,0.3092876114203294,0.6423026844705351,0.0076870030544569125
ENSG00000223509.8,0.7361799842182255,0.5200562374637426,0.18943541246679071
ENSG00000212204.1,0.0,0.0,0.0
ENSG00000162783.11,0.5731052802425116,0.8195601371370633,0.07881178054448741
ENSG00000236611.1,0.693461659207558,0.05752761573786769,0.24165322080178728
ENSG00000287167.1,0.6586964833337343,0.08924412930893885,0.06574264943759542
ENSG00000226774.1,0.0,0.25,0.3660838404055685
ENSG00000279569.1,0.9365752110612906,0.4261052801920188,0.38427232670898726
ENSG00000278737.1,0.36096110395309317,0.35852613298974845,0.2039241499075682
ENSG00000213695.3,0.9006261808818365,0.31494670953471765,0.1610024149108203
ENSG00000131941.8,0.2496519071623637,0.36730883872917475,0.2717594247257
ENSG00000147604.14,0.2696746629814978,0.48218359940207234,0.5
ENSG00000182000.9,0.5723273636023485,0.5244929116181096,0.0
ENSG00000213406.3,0.5584789165637999,0.4948169562818157,0.4640583204611385
ENSG00000259023.3,0.0,0.4426919443266606,0.0
ENSG00000236336.1,0.0,0.0,0.0
ENSG00000269651.1,0.0,0.0,0.0
ENSG00000225602.5,0.5,0.6447497001732333,0.0
ENSG00000228409.7,0.8836966328717375,0.6290453080986343,0.071946915126079
ENSG00000237919.5,0.0,0.0,0.0
ENSG00000163564.15,0.33471436642899693,0.7881772359071676,0.01949337042700714
ENSG00000267196.1,0.5,0.05803747937884304,0.0
ENSG00000221933.3,0.4219294019479778,0.46822491643364106,0.0
ENSG00000242065.3,0.0,0.0,0.0
ENSG00000278558.5,0.052394629706062394,0.4626142202685872,0.08651220353793523
ENSG00000247400.5,0.9328470362303911,0.5687096234217265,0.08580620714012421
ENSG00000273769.5,0.7153734296659343,0.38905114500591514,0.07806954537772519
ENSG00000113070.8,0.720346774549703,0.7847580862091809,0.02926980885377842
ENSG00000212628.1,0.0,0.0,0.0
ENSG00000240093.1,0.6538391235082032,0.41441068783364543,0.20185388076804828
ENSG00000223625.1,0.0,0.0,0.0
ENSG00000099624.8,0.7940484972641344,0.4584273151366871,0.358188756149727
ENSG00000225551.1,0.0,0.0,0.5
ENSG00000231357.1,0.0,0.25,0.0
ENSG00000202471.1,0.0,0.0,0.0
ENSG00000272983.1,0.7077063596241343,0.34970799795791474,0.06783204297351302
ENSG00000172671.20,0.7135603616178419,0.5069516075063937,0.1156772802107849
ENSG00000185339.9,0.1782448410801291,0.1797451818354871,0.5283386396232365
ENSG00000105428.6,0.0,0.0,0.0
ENSG00000252758.1,0.0,0.0,0.0
ENSG00000233780.3,0.5,0.0,0.0
ENSG00000285524.1,0.348040786324142,0.25,0.2173699983037111
ENSG00000273196.1,0.0,0.0,0.0
ENSG00000276317.1,0.8471804203793907,0.2240289776825482,0.19556291154979621
ENSG00000233835.1,0.0,0.0,0.0
ENSG00000172986.13,0.5821548866484002,0.45571418745438064,0.17596625784191036
ENSG00000174915.12,0.9710119537113988,0.5299885531663651,0.24714561731539336
ENSG00000286886.1,0.9575779498456403,0.23320846077258633,0.020292388026559898
ENSG00000230063.1,0.36214623405219876,0.451301729162619,0.0
ENSG00000225159.1,0.32056383695469093,0.3213270591207681,0.1472071332322722
ENSG00000216613.2,0.0,0.25,0.2244592399095282
ENSG00000218776.4,0.0,0.0,0.0
ENSG00000179674.4,0.3007178791997872,0.439245294169794,0.03507210188824207
ENSG00000021574.13,0.5877731297645086,0.7701985079169587,0.060849453917425834
ENSG00000213711.3,0.5,0.3640532921970546,0.16686272986560421
ENSG00000164904.18,0.1569378143132275,0.09986082350423625,0.7088913793223375
ENSG00000281756.1,0.0,0.3303840298689898,0.4642883335370529
ENSG00000088387.21,0.544294377438516,0.43803325585954744,0.08742627393992362
ENSG00000137675.5,0.12906958920907416,0.0,0.5
ENSG00000166473.17,0.5654937360543763,0.5035201158436222,0.005883467894229978
ENSG00000147869.5,0.3806469072707494,0.5086176938300976,0.1124008161980854
ENSG00000285913.1,0.0,0.0,0.0
ENSG00000132963.8,0.0577036288868047,0.4808357982829521,0.5
ENSG00000231588.1,0.0,0.0,0.0
ENSG00000229017.7,0.6831972343088752,0.4427058661136958,0.26959057356092136
ENSG00000088002.12,0.8847033130330879,0.3660793199278893,0.07502675796341385
ENSG00000251679.1,0.0,0.4887482062617122,0.029892059599228468
ENSG00000162105.21,0.8891552256576254,0.47446097034639284,0.03838691074152621
ENSG00000212147.1,0.0,0.0,0.0
ENSG00000202408.2,0.0,0.0,0.0
ENSG00000173511.10,0.9436629078521591,0.5035948586506337,0.21862057196116919
ENSG00000274381.1,0.0,0.0,0.0
ENSG00000229605.5,0.503209795553505,0.6862952002652902,0.18042979901381237
ENSG00000239040.1,0.5,0.288395364796513,0.38737919309381413
ENSG00000254040.2,0.5,0.08705386282342498,0.0
ENSG00000213439.3,0.0,0.0,0.0
ENSG00000275716.1,0.0,0.0,0.0
ENSG00000234982.1,0.46577021872810775,0.3885566669261306,0.0
ENSG00000275166.1,0.0,0.0,0.0
ENSG00000273598.1,0.0,0.0,0.0
ENSG00000167654.18,0.2500777855883472,0.46310658354172196,0.30963849868052595
ENSG00000176728.10,0.840410295507958,0.6772930203758933,0.7160905106595673
ENSG00000252824.1,0.0,0.0,0.0
ENSG00000161133.17,0.0,0.0,0.0
ENSG00000274234.1,0.0,0.0,0.0
ENSG00000217085.2,0.0,0.0,0.0
ENSG00000143870.13,0.9219392311357233,0.6673089032060353,0.4892118626415854
ENSG00000288023.1,0.5,0.0,0.16686370910768608
ENSG00000212144.1,0.0,0.0,0.0
ENSG00000124172.10,0.4492305272264897,0.559152072464148,0.5
ENSG00000227695.6,0.3613279346487459,0.43400861190604867,0.9164680553217505
ENSG00000227337.1,0.15462332477375515,0.35674193563258666,0.11979567656780893
ENSG00000110721.12,0.915748225036799,0.6382076897649674,0.1272605530144003
ENSG00000207356.1,0.0,0.0,0.0
ENSG00000180422.3,0.8543483405423782,0.33463670546341046,0.1572099212483073
ENSG00000258137.6,0.24295375285476206,0.34502885624344176,0.08151310104314548
ENSG00000232852.1,0.5,0.0,0.0
ENSG00000196169.15,0.9654447038519456,0.555815010428409,0.059470069698948975
ENSG00000278478.1,0.0,0.0,0.0
ENSG00000202187.1,0.0,0.0,0.0
ENSG00000234117.2,0.0,0.25,0.0
ENSG00000234521.2,0.5695084832595003,0.5727876472892746,0.06863454178344333
ENSG00000271044.1,0.20825738083271444,0.17909599645930072,0.5
ENSG00000237130.1,0.0,0.0,0.0
ENSG00000109047.8,0.20543367205705457,0.4823893863211987,0.0
ENSG00000288893.1,0.5,0.3516298185941043,0.08343125128839414
ENSG00000286595.1,0.0,0.0,0.0
ENSG00000235065.1,0.37699812140028793,0.49853621085313177,0.23601455633549318
ENSG00000227312.2,0.0,0.0,0.0
ENSG00000214784.4,0.07963211861370699,0.46499612472984336,0.08224295016941136
ENSG00000232128.1,0.0,0.0,0.0
ENSG00000238241.2,0.0,0.5976822916666666,0.0
ENSG00000245213.7,0.7076595837289829,0.28824608808103214,0.09634013220516427
ENSG00000227492.2,0.3069219381365162,0.5476608245691601,0.05594487467245074
ENSG00000237970.1,0.0,0.0,0.0
ENSG00000267152.1,0.6314298771285866,0.6805142441266101,0.174934158642378
ENSG00000078804.13,0.8420392624306705,0.4320509389899777,0.3470103142940547
ENSG00000274559.3,0.0,0.0,0.0
ENSG00000237013.1,0.29983659006467595,0.5520022017338655,0.0
ENSG00000185875.13,0.7145144238446333,0.4654615134712487,0.3156093585670314
ENSG00000278643.1,0.0,0.0,0.0
ENSG00000132746.15,0.4677979489314269,0.4991230237059977,0.18407696196046228
ENSG00000232316.2,0.0,0.0,0.0
ENSG00000232162.1,0.0,0.0,0.0
ENSG00000256875.2,0.0,0.0,0.0
ENSG00000229203.1,0.5,0.0,0.0
ENSG00000217135.2,0.0,0.0,0.0
ENSG00000177889.10,0.13882619187686848,0.5719763365468887,0.3630617218733868
ENSG00000223273.1,0.0,0.0,0.0
ENSG00000143382.16,0.8815275668151017,0.6374938872420755,0.3592471044861626
ENSG00000234717.2,0.5,0.0,0.0
ENSG00000244476.3,0.6511053364940382,0.31319936869544174,0.04022850656692538
ENSG00000239880.1,0.5,0.0,0.0
ENSG00000242609.1,0.5,0.0,0.0
ENSG00000274365.1,0.0,0.0,0.0
ENSG00000286031.1,0.7901933355546316,0.13896492092820895,0.18124003513689899
ENSG00000242908.6,0.0,0.0,0.0
ENSG00000181513.15,0.8735088144205052,0.3902435882240784,0.3393693605487047
ENSG00000255627.1,0.0,0.43179610913836536,0.0
ENSG00000114790.13,0.02060598854071919,0.4019389022234535,0.5572896618850198
ENSG00000287274.1,0.6781593406593407,0.31639521193092623,0.0
ENSG00000256138.1,0.7901928832369449,0.08629155084086866,0.0
ENSG00000046647.14,0.7546237209611144,0.5280459015425929,0.10295091884235452
ENSG00000206699.1,0.0,0.0,0.0
ENSG00000259307.1,0.44975475104151963,0.3707021359036666,0.0
ENSG00000271208.1,0.0,0.0,0.0
ENSG00000255801.2,0.2393112961512763,0.3211604365287487,0.0
ENSG00000099365.11,0.8571813568849089,0.5614463583093994,0.46694027150018097
ENSG00000227777.1,0.3589662160118562,0.4159876599219672,0.11209509118954723
ENSG00000266767.1,0.5,0.2654384378565739,0.24270920794850265
ENSG00000235770.6,0.4556619995087202,0.3806190125276345,0.11628855669017792
ENSG00000268916.6,0.13028139210994066,0.12641051930963906,0.5
ENSG00000180855.16,0.615953451519426,0.6617642553677383,0.2015246479412588
ENSG00000287331.1,0.5,0.0,0.0
ENSG00000287297.1,0.0,0.0,0.0
ENSG00000204370.13,0.08215967305589128,0.16127914004489724,0.5
ENSG00000255550.1,0.0,0.0,0.0
ENSG00000237418.1,0.544645128178034,0.26566911839627444,0.05576621896499021
ENSG00000146426.19,0.5240285046537858,0.5637800744349503,0.07119314209014088
ENSG00000003096.14,0.6377314043775306,0.6358226189683122,0.11075581610522653
ENSG00000263606.1,0.8886048519528009,0.4458748404811484,0.03226775143516582
ENSG00000111262.6,0.7510703434306233,0.4388810882975785,0.03920276678022281
ENSG00000229120.2,0.0,0.0,0.0
ENSG00000224335.2,0.0,0.0,0.0
ENSG00000160683.5,0.5,0.5291473896352172,0.3122749573876147
ENSG00000121413.13,0.7986568513496062,0.5722671466006758,0.19111122220694657
ENSG00000230864.1,0.0,0.0,0.0
ENSG00000271457.1,0.0,0.0,0.0
ENSG00000186188.11,0.4408003833271482,0.495149690190865,0.10418653375486794
ENSG00000211582.1,0.0,0.0,0.0
ENSG00000105447.13,0.9855883982936076,0.43830812934229024,0.12330055040573926
ENSG00000134765.10,0.6847881810131892,0.32115976138323155,0.29892342825185253
ENSG00000228175.3,0.9153255059355161,0.19023608519423524,0.32503852942131883
ENSG00000180663.5,0.0,0.0,0.5
ENSG00000276950.6,0.9307427847643174,0.17410808528604602,0.33372538375704935
ENSG00000287766.1,0.7217777042439564,0.4870527734757479,0.08525545920816732
ENSG00000250053.1,0.0,0.0,0.0
ENSG00000256148.1,0.04566701374060941,0.34738303048332847,0.5001061614421642
ENSG00000244716.3,0.2578046274032465,0.571142084626206,0.11891435279875753
ENSG00000221461.2,0.0,0.0,0.0
ENSG00000141642.9,0.9094530475648501,0.5709449655728623,0.1985373648447482
ENSG00000162341.18,0.9446732975955938,0.5032462321983675,0.5
ENSG00000158077.5,0.5424222567962763,0.6012840459390191,0.07356150057133266
ENSG00000267568.6,0.0,0.0,0.0
ENSG00000125510.18,0.7228670115344804,0.4274324496456304,0.10823082316888423
ENSG00000261320.1,0.3050719958777708,0.39262801652708557,0.05295839920100003
ENSG00000163634.12,0.38673271723567637,0.6641900893520255,0.4686176851164179
ENSG00000261939.1,0.5,0.0,0.0
ENSG00000274028.1,0.0,0.0,0.0
ENSG00000259289.2,0.1802168587666127,0.5167355458201983,0.0
ENSG00000121905.10,0.47241386093816085,0.47483008252431963,0.14303264579460398
ENSG00000269836.1,0.0,0.0,0.0
ENSG00000223614.5,0.5,0.0,0.0
ENSG00000228219.1,0.0,0.0,0.0
ENSG00000168884.15,0.572618442086906,0.39186482706002035,0.5
ENSG00000236308.1,0.7462969624678923,0.44654072867952865,0.009471697875052853
ENSG00000214078.13,0.6730589918601229,0.6966362248495594,0.16469182794668347
ENSG00000235399.1,0.0,0.0,0.0
ENSG00000228487.2,0.794523757418159,0.47901855022463663,0.08115240535008561
ENSG00000124507.11,0.0170297010900528,0.17507804831974347,0.8065008865549494
ENSG00000198754.5,0.6615304423594579,0.48231340148438595,0.29275856167047876
ENSG00000007384.15,0.7340155025801336,0.568979065218786,0.16302577543802235
ENSG00000230138.2,0.4497556181267598,0.340897771343569,0.16302860861711735
ENSG00000253117.5,0.0,0.28557969408113504,0.07472960832584677
